Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69835
Plate from AMERICAN ABSTRACT ARTISTS,1937,Lithograph,null,null,null,Gift of Stephen B. Browne in honor of Byron and Rosalind Browne,Print,Prints & Illustrated Books,1987,N,69836
Worm,1992,Photogravure |  etching |  aquatint with cut-outs and collage,null,null,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1992,Y,69837
Ambition with Shadows,1989,Etching |  with hand additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69838
TWO FIGURES,1948,Etching and aquatint |  printed in brown and black,29.9,22.6,null,Purchase,Print,Prints & Illustrated Books,1949,N,69841
Chinese Lion,1928,Lithograph,19.5,22.4,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69842
NO. 3 SOUTHERN COAST,1956,Serigraph |  printed in color,53.5,65.0,null,Gift of Heinz Berggruen,Print,Prints & Illustrated Books,1961,N,69843
Figure and Foliage,1961,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1963,N,69844
With Mandolins and Tambourines... (Con Bandurrias y Panderos),-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69845
Antiquarian - Cuzco (Anticuario - Cuzco),1949,Woodcut,28.8,23.8,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69846
Telephone 5,1968,Etching and aquatint,null,null,null,Adriane Reggie Fund,Print,Prints & Illustrated Books,1971,Y,69847
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69848
Artifacts at the End of a Decade,1981,Portfolio of 44 mixed medium prints,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,Y,69849
Untitled from Artifacts at the End of a Decade,1981,One Chromogenic color print from a portfolio of 44 mixed medium prints,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69850
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69851
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69852
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69853
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69854
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69855
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69856
Untitled from Artifacts at the End of a Decade,1981,One offset lithograph with cotton additions from a portfolio of 44 mixed medium prints,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69857
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69858
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69859
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69860
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69861
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69862
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69863
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69864
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69865
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69866
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69867
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69868
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69869
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69870
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69871
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69872
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69873
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69874
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69875
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69876
Untitled from Artifacts at the End of a Decade,1981,Offset with two flexi-discs,35.5,43.3,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69877
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69878
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69879
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69880
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69881
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69882
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69883
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69884
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69885
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69886
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69887
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69888
Untitled from Artifacts at the End of a Decade,1981,One xerox from a portfolio of 44 mixed medium prints,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69889
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69890
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69891
Plate from the portfolio ARTIFACTS AT THE END OF A DECADE,1981,,null,null,null,Gift of Joseph Daniel Cahill Masheck,Print,Prints & Illustrated Books,1987,N,69892
Untitled,1970,Screenprint on canvas,null,null,null,Gift of Linda Barth Goldstein in honor of Deborah Wye,Print,Prints & Illustrated Books,1992,Y,69893
Ambition Shadowless,1989,Etching,22.7,10.1,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69894
Two Figures,1916,Lithograph,25.9,21.0,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69897
PRINT NO. 31,1960,Etching and engraving on cut plates |  printed in color,64.7,50.5,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1961,N,69898
Figure and Foliage VII,1960,Etching,17.8,24.8,null,Gift of the artist,Print,Prints & Illustrated Books,1963,N,69899
Forn/gd from Orthogonal Series,1964,Screenprint,45,44.8,null,International Graphic Arts Society Fund,Print,Prints & Illustrated Books,1967,Y,69901
Power and Beauty,1968,Portfolio of seven screenprints and one etching,null,null,null,The Celeste and Armand Bartos Foundation Fund,Print,Prints & Illustrated Books,1969,N,69902
Untitled (unique variant of POWER AND BEAUTY NO. 3) from the series POWER AND BEAUTY,1968,Screenprint |  printed in color,68.1,105.8,null,The Celeste and Armand Bartos Foundation Fund,Print,Prints & Illustrated Books,1969,N,69903
Magical Dimensions No. VII,1967,Etching and aquatint,49.2,64.8,null,Adriane Reggie Fund,Print,Prints & Illustrated Books,1971,Y,69904
Augus |  Alois |  Walla!,198,Etching,24.3,18.1,null,Gift of Samuel Farber,Print,Prints & Illustrated Books,1987,Y,69905
Cenodoxus,1989,Etching,null,null,null,Gift of Eberhard W. Kornfeld,Print,Prints & Illustrated Books,1992,Y,69906
Ambition Shadowless |  only state |  variant,1989,Etching with chine collé,22.7,10.1,null,Gift of the artist,Print,Prints & Illustrated Books,1993,N,69907
The First George Grosz Portfolio (Erste George Grosz-Mappe),1916,Portfolio of nine lithographs,error,error,error,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69911
Untitled from the portfolio BIRDS,1961,,47.2,48.5,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69913
BIRDS,1961,Ten lithographs |  printed in black,error,error,error,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69914
Untitled from the portfolio BIRDS,1961,,38.7,40.2,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69915
Untitled from the portfolio BIRDS,1961,,65,40.5,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69916
Untitled from the portfolio BIRDS,1961,,49,50.9,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69917
Untitled from the portfolio BIRDS,1961,,46.8,56.2,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69918
Untitled from the portfolio BIRDS,1961,,46,45.2,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69919
Untitled from the portfolio BIRDS,1961,,48.9,55.4,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69920
Untitled from the portfolio BIRDS,1961,,61.3,36.2,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69921
Untitled from the portfolio BIRDS,1961,,58.8,50.2,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69922
Untitled from the portfolio BIRDS,1961,,57.8,34.9,null,Gift of Mrs. Donald B. Straus,Print,Prints & Illustrated Books,1961,N,69923
Que ya llego un Valenton,-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69925
Rhombus from Orthogonal Series,1964,Screenprint,48.3,68,null,International Graphic Arts Society Fund,Print,Prints & Illustrated Books,1967,Y,69926
Leda and the Necrophilic Swan,1969,Etching,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69927
Los Restos de Hernan Cortes deben ser Enterrados con los Huesos de Franco,-1,Linecut poster,null,null,null,Gift of Peter Pollack,Print,Prints & Illustrated Books,1971,Y,69928
Untitled from the portfolio London,1992,Screenprint with varnish,null,null,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69929
Barges,1989,Etching and drypoint; with hand additions,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69930
The Red Dressing Gown,1960,Lithograph |  printed in color,null,null,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1961,N,69935
Park Conversation,1961,Etching,25.2,55.3,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69936
Curses of Lechery (Daños de la Laccivia),-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69937
CIRCULAR STRUCTURE ST,1965,Lithograph |  printed in black,69.8,49.8,null,International Graphic Arts Society Fund,Print,Prints & Illustrated Books,1967,N,69938
The One-Sided Law,1967,Etching and aquatint,44.9,59.5,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69939
Lot's Wife,1971,Lithograph on two sheets,null,null,null,Gift of Celeste Bartos,Print,Prints & Illustrated Books,1971,Y,69940
Mausoleum Under Construction from the portfolio London,1992,Screenprint with varnish,55.9,78.9,null,Purchase,Print,Prints & Illustrated Books,1992,Y,69941
Barges,1989,Etching and drypoint |  with hand additions,37.8,30.3,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69942
Chance Meeting,1940,Drypoint,22.6,19,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1941,N,69945
The Germans to the Front (Für deutsches Recht und deutsche Sitte) from the portfolio God with Us (Gott mit uns),1919,Photolithograph,null,null,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69946
Figure,1928,Lithograph,15.4,3.5,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69947
COMPOSITION,1958,Etching |  aquatint |  drypoint and roulette |  printed in color and black,48.2,62.3,null,Eugene and Clare Thaw Fund,Print,Prints & Illustrated Books,1961,N,69948
Man,1961,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69949
Ya la vieja de mi suegra no más quiere regañar de a tiro la corta verde no la deja madurar,-1,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69950
CIRCULAR STRUCTURE 2R,1965,Serigraph |  printed in color,69.7,49.8,null,International Graphic Arts Society Fund,Print,Prints & Illustrated Books,1967,N,69951
Destination: New York,1969,Portfolio of eight two-part screenprints,null,null,null,John R. Jakobson Foundation Fund,Print,Prints & Illustrated Books,1969,N,69952
Theorem,1992,Lithograph,80.3,122,null,Gift of Emily Fisher Landau,Print,Prints & Illustrated Books,1992,Y,69954
Untitled |  plate 2 |  from The Puritan,1990,One from an illustrated book of eight engravings with chine collé,42.7,27.7,null,Gift of the artist,Illustrated Book,Prints & Illustrated Books,1993,N,69956
Head of a Man with Pipe (Tête d'Homme à la Pipe),1912,Etching,13,11,null,Gift of Abby Aldrich Rockefeller,Print,Prints & Illustrated Books,1940,Y,69964
Ich dien (Feierabend) from the portfolio God with Us (Gott mit uns),1919,Photolithograph,38.7,29.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1949,Y,69965
Mother and Child (Mother Love),1928,Lithograph,22.0,18.8,null,Gift of the artist,Print,Prints & Illustrated Books,1954,N,69966
COMPOSITION,1958,Etching,null,null,null,Mr. and Mrs. Eugene Victor Thaw Fund,Print,Prints & Illustrated Books,1961,N,69967
Standing Figure,1961,Lithograph,null,null,null,Gift of the artist,Print,Prints & Illustrated Books,1963,Y,69968
Carmela,1904,Double-sided broadside with relief print and letterpress,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1965,N,69969
Rio Palizada,1946,Lithograph,null,null,null,Inter-American Fund,Print,Prints & Illustrated Books,1969,N,69971
Por Siempre Ameba,1968,Offset lithograph,null,null,null,Gift of the designer,A&D Graphic Design,Architecture & Design,1970,Y,69972
Number 4,1920,Etching,10.6,14.9,null,Gift of Mr. and Mrs. Walter Bareiss |  in memory of Peter H. Deitsch,Print,Prints & Illustrated Books,1971,Y,69973
Untitled |  plate 1 |  from The Puritan,1990,Engraving |  with hand additions,42.5,27.1,null,Gift of the artist,Print,Prints & Illustrated Books,1993,Y,69974
